snapshot_time,trade_time,direction,price,volume
2026-06-15 06:58:39,2026-06-15T06:58:40Z,sell,10881696308.0000000000000000,0.0006490000000000
2026-06-15 06:58:39,2026-06-15T06:58:40Z,sell,10881696308.0000000000000000,0.0000790000000000
2026-06-15 06:58:39,2026-06-15T06:58:39Z,sell,10881696308.0000000000000000,0.0006490000000000
2026-06-15 06:58:39,2026-06-15T06:58:39Z,sell,10881696308.0000000000000000,0.0006490000000000
2026-06-15 06:58:39,2026-06-15T06:58:39Z,sell,10881696308.0000000000000000,0.0006490000000000
2026-06-15 06:58:39,2026-06-15T06:58:39Z,sell,10881696308.0000000000000000,0.0006490000000000
2026-06-15 06:58:39,2026-06-15T06:58:39Z,sell,10881696308.0000000000000000,0.0006490000000000
2026-06-15 06:58:39,2026-06-15T06:58:38Z,sell,10881696308.0000000000000000,0.0006490000000000
2026-06-15 06:58:39,2026-06-15T06:58:38Z,sell,10881696308.0000000000000000,0.0006490000000000
2026-06-15 06:58:39,2026-06-15T06:58:38Z,sell,10881696308.0000000000000000,0.0006490000000000
2026-06-15 06:58:39,2026-06-15T06:58:36Z,buy,10881696308.0000000000000000,0.0005500000000000
2026-06-15 06:58:49,2026-06-15T06:58:48Z,sell,10881696307.0000000000000000,0.0006490000000000
2026-06-15 06:58:49,2026-06-15T06:58:48Z,sell,10881696307.0000000000000000,0.0006490000000000
2026-06-15 06:58:49,2026-06-15T06:58:48Z,sell,10881696307.0000000000000000,0.0006490000000000
2026-06-15 06:58:49,2026-06-15T06:58:47Z,sell,10881696307.0000000000000000,0.0006490000000000
2026-06-15 06:58:49,2026-06-15T06:58:47Z,sell,10881696307.0000000000000000,0.0006490000000000
2026-06-15 06:58:49,2026-06-15T06:58:46Z,sell,10881696307.0000000000000000,0.0010100000000000
2026-06-15 06:58:49,2026-06-15T06:58:44Z,buy,10881696308.0000000000000000,0.0005700000000000
2026-06-15 06:58:49,2026-06-15T06:58:44Z,buy,10881696307.0000000000000000,0.0005610000000000
2026-06-15 06:58:59,2026-06-15T06:58:54Z,sell,10881696307.0000000000000000,0.0001320000000000
2026-06-15 06:58:59,2026-06-15T06:58:53Z,sell,10881696307.0000000000000000,0.0001320000000000
2026-06-15 06:58:59,2026-06-15T06:58:52Z,sell,10881696307.0000000000000000,0.0001320000000000
2026-06-15 06:58:59,2026-06-15T06:58:52Z,sell,10881696307.0000000000000000,0.0001320000000000
2026-06-15 06:58:59,2026-06-15T06:58:52Z,sell,10881696307.0000000000000000,0.0001320000000000
2026-06-15 06:58:59,2026-06-15T06:58:51Z,sell,10881696307.0000000000000000,0.0001320000000000
2026-06-15 06:58:59,2026-06-15T06:58:51Z,sell,10881696307.0000000000000000,0.0001320000000000
2026-06-15 06:58:59,2026-06-15T06:58:51Z,sell,10881696307.0000000000000000,0.0001320000000000
2026-06-15 06:58:59,2026-06-15T06:58:51Z,sell,10881696307.0000000000000000,0.0001320000000000
2026-06-15 06:58:59,2026-06-15T06:58:51Z,sell,10881696307.0000000000000000,0.0001320000000000
2026-06-15 06:58:59,2026-06-15T06:58:50Z,sell,10881696307.0000000000000000,0.0001320000000000
2026-06-15 06:59:09,2026-06-15T06:59:10Z,sell,10881696308.0000000000000000,0.0000200000000000
2026-06-15 06:59:09,2026-06-15T06:59:06Z,sell,10881696308.0000000000000000,0.0000250000000000
2026-06-15 06:59:09,2026-06-15T06:59:05Z,sell,10881696308.0000000000000000,0.0000250000000000
2026-06-15 06:59:09,2026-06-15T06:59:05Z,sell,10881696308.0000000000000000,0.0000250000000000
2026-06-15 06:59:09,2026-06-15T06:59:05Z,sell,10881696308.0000000000000000,0.0000250000000000
2026-06-15 06:59:09,2026-06-15T06:59:04Z,sell,10881696307.0000000000000000,0.0000250000000000
2026-06-15 06:59:09,2026-06-15T06:59:04Z,sell,10881696307.0000000000000000,0.0000250000000000
2026-06-15 06:59:09,2026-06-15T06:59:04Z,sell,10881696307.0000000000000000,0.0000250000000000
2026-06-15 06:59:09,2026-06-15T06:59:04Z,sell,10881696307.0000000000000000,0.0000250000000000
2026-06-15 06:59:09,2026-06-15T06:59:04Z,sell,10881696307.0000000000000000,0.0000240000000000
2026-06-15 06:59:09,2026-06-15T06:59:04Z,sell,10881696308.0000000000000000,0.0000010000000000
2026-06-15 06:59:09,2026-06-15T06:59:03Z,sell,10881696307.0000000000000000,0.0000250000000000
2026-06-15 06:59:09,2026-06-15T06:59:03Z,sell,10881696307.0000000000000000,0.0000250000000000
2026-06-15 06:59:09,2026-06-15T06:59:03Z,sell,10881696307.0000000000000000,0.0000250000000000
2026-06-15 06:59:09,2026-06-15T06:59:03Z,sell,10881696307.0000000000000000,0.0000250000000000
2026-06-15 06:59:09,2026-06-15T06:59:03Z,sell,10881696307.0000000000000000,0.0000250000000000
2026-06-15 06:59:09,2026-06-15T06:59:03Z,sell,10881696307.0000000000000000,0.0000250000000000
2026-06-15 06:59:09,2026-06-15T06:59:02Z,sell,10881696307.0000000000000000,0.0000250000000000
2026-06-15 06:59:09,2026-06-15T06:59:02Z,sell,10881696307.0000000000000000,0.0000250000000000
2026-06-15 06:59:09,2026-06-15T06:59:02Z,sell,10881696307.0000000000000000,0.0000250000000000
2026-06-15 06:59:09,2026-06-15T06:59:02Z,sell,10881696307.0000000000000000,0.0000250000000000
2026-06-15 06:59:09,2026-06-15T06:59:02Z,sell,10881696307.0000000000000000,0.0000250000000000
2026-06-15 06:59:09,2026-06-15T06:59:02Z,sell,10881696307.0000000000000000,0.0000250000000000
2026-06-15 06:59:29,2026-06-15T06:59:23Z,sell,10889611373.0000000000000000,0.0000950000000000
2026-06-15 06:59:29,2026-06-15T06:59:21Z,sell,10881696308.0000000000000000,0.0036740000000000
2026-06-15 06:59:49,2026-06-15T06:59:48Z,buy,10881696307.0000000000000000,0.0000940000000000
2026-06-15 07:00:29,2026-06-15T07:00:30Z,sell,10881696307.0000000000000000,0.0000820000000000
2026-06-15 07:00:39,2026-06-15T07:00:39Z,sell,10881696307.0000000000000000,0.0006650000000000
2026-06-15 07:01:19,2026-06-15T07:01:13Z,buy,10881696306.0000000000000000,0.0001850000000000
2026-06-15 07:01:19,2026-06-15T07:01:13Z,buy,10868147362.0000000000000000,0.0011210000000000
2026-06-15 07:01:29,2026-06-15T07:01:29Z,sell,10881696296.0000000000000000,0.0000010000000000
2026-06-15 07:01:49,2026-06-15T07:01:49Z,buy,10867892589.0000000000000000,0.0000280000000000
2026-06-15 07:02:19,2026-06-15T07:02:12Z,buy,10867892589.0000000000000000,0.0000180000000000
2026-06-15 07:02:59,2026-06-15T07:02:59Z,sell,10867892589.0000000000000000,0.0000010000000000
2026-06-15 07:03:09,2026-06-15T07:03:08Z,buy,10867892586.0000000000000000,0.0000050000000000
2026-06-15 07:03:29,2026-06-15T07:03:24Z,buy,10861276551.0000000000000000,0.0000220000000000
2026-06-15 07:03:29,2026-06-15T07:03:24Z,buy,10861276550.0000000000000000,0.0003960000000000
2026-06-15 07:03:49,2026-06-15T07:03:50Z,buy,10853860562.0000000000000000,0.0000230000000000
2026-06-15 07:03:59,2026-06-15T07:03:53Z,sell,10853860562.0000000000000000,0.0005730000000000
2026-06-15 07:03:59,2026-06-15T07:03:51Z,sell,10853860562.0000000000000000,0.0002510000000000
2026-06-15 07:04:09,2026-06-15T07:04:01Z,sell,10867892585.0000000000000000,0.0020000000000000
2026-06-15 07:04:09,2026-06-15T07:04:01Z,sell,10867892586.0000000000000000,0.0003430000000000
2026-06-15 07:04:39,2026-06-15T07:04:37Z,buy,10856284407.0000000000000000,0.0000240000000000
2026-06-15 07:04:39,2026-06-15T07:04:37Z,buy,10856284406.0000000000000000,0.0000670000000000
2026-06-15 07:05:29,2026-06-15T07:05:29Z,buy,10855745132.0000000000000000,0.0000250000000000
2026-06-15 07:05:29,2026-06-15T07:05:29Z,buy,10855745131.0000000000000000,0.0009810000000000
2026-06-15 07:05:39,2026-06-15T07:05:31Z,sell,10857478407.0000000000000000,0.0005990000000000
2026-06-15 07:06:29,2026-06-15T07:06:27Z,sell,10857478407.0000000000000000,0.0004800000000000
2026-06-15 07:06:29,2026-06-15T07:06:27Z,sell,10857478407.0000000000000000,0.0001190000000000
2026-06-15 07:06:29,2026-06-15T07:06:21Z,sell,10857478407.0000000000000000,0.0005990000000000
2026-06-15 07:06:39,2026-06-15T07:06:32Z,sell,10857478407.0000000000000000,0.0001530000000000
2026-06-15 07:06:39,2026-06-15T07:06:32Z,sell,10857478407.0000000000000000,0.0000020000000000
2026-06-15 07:09:19,2026-06-15T07:09:15Z,sell,10897526429.0000000000000000,0.0000470000000000
2026-06-15 07:09:29,2026-06-15T07:09:29Z,sell,10897526431.0000000000000000,0.0082170000000000
